Employee_ID,Employee_Name,Age,Country,Department,Position,Salary,Joining_Date
18556,MasonThomas,60,India,Support,Executive,141469.49,18-01-2020
18557,DanielHernandez,40,Brazil,Marketing,Analyst,137267.08,19-04-2022
18558,EthanWilson,59,Brazil,Engineering,Developer,131698.23,27-12-2015
18559,DanielThomas,47,India,Engineering,Executive,69506.81,03-04-2016
18560,SophiaJackson,23,Brazil,Support,Executive,138186.24,03-11-2021
18561,EmmaDavis,59,Mexico,Finance,Manager,30968.57,30-12-2024
18562,LilyDavis,53,Germany,Engineering,Manager,103911.62,18-10-2019
18563,LilyBrown,26,Japan,HR,Executive,117795.77,28-07-2019
18564,LucasMoore,23,USA,Marketing,Developer,107945.07,22-07-2021
18565,EthanMoore,57,India,Support,Assistant,91401.51,30-11-2021
18566,SophiaDavis,40,USA,Engineering,Consultant,42227.49,07-09-2021
18567,DanielDavis,29,Japan,Support,Developer,43392.09,27-09-2023
18568,SophiaMoore,58,Brazil,HR,Consultant,123545.44,30-12-2023
18569,EmmaAnderson,36,Mexico,Engineering,Analyst,98854.7,21-10-2022
18570,EmmaWilson,41,Brazil,Support,Analyst,90777.41,09-02-2022
18571,AvaWilson,44,Australia,Support,Developer,106102.38,05-12-2020
18572,DanielJackson,37,India,Finance,Manager,132190.4,09-10-2021
18573,LilyThomas,60,Australia,Marketing,Assistant,116538.19,28-12-2024
18574,LoganTaylor,23,India,Engineering,Executive,79287.1,22-03-2016
18575,LoganThomas,55,India,Marketing,Developer,87013.21,08-01-2020
18576,MiaTaylor,44,Australia,Sales,Manager,77394.29,18-11-2019
18577,EthanHernandez,53,USA,Sales,Developer,124683.87,10-03-2024
18578,LoganThomas,33,Canada,HR,Developer,118676.05,19-04-2018
18579,EthanTaylor,24,India,Support,Manager,68316.33,03-03-2017
18580,AvaMartinez,35,USA,Engineering,Manager,91549.88,16-03-2017
18581,SophiaBrown,22,Germany,Finance,Developer,135101.25,26-07-2015
18582,LilyDavis,22,India,Finance,Consultant,84118.03,20-04-2018
18583,MiaBrown,46,Japan,Sales,Assistant,55637.09,19-06-2018
18584,DanielTaylor,53,UK,Finance,Analyst,87299.35,21-01-2022
18585,MiaMartinez,29,Brazil,Engineering,Manager,51857.52,14-11-2021
18586,EmmaMoore,41,Mexico,Sales,Developer,145116.55,02-02-2017
18587,SophiaWilson,28,Japan,Finance,Assistant,100546.14,21-05-2017
18588,EthanHernandez,28,India,Marketing,Developer,68048.56,15-11-2017
18589,MiaTaylor,29,Japan,HR,Manager,135165.42,01-04-2018
18590,EthanWilson,33,UK,Engineering,Developer,124825.04,25-05-2015
18591,LoganMartinez,35,USA,HR,Executive,128124.79,06-05-2022
18592,DanielBrown,41,Australia,Support,Assistant,96975.13,15-11-2024
18593,MiaBrown,24,Brazil,Sales,Assistant,89388.96,02-06-2019
18594,SophiaJackson,30,Mexico,Marketing,Developer,48065.12,10-04-2020
18595,EmmaDavis,31,USA,Marketing,Analyst,50121.58,14-09-2017
18596,SophiaTaylor,56,Australia,Engineering,Analyst,117429.92,09-12-2021
18597,LilyWilson,25,UK,Support,Assistant,37941.08,04-01-2021
18598,LilyMoore,34,Canada,Engineering,Consultant,64489.19,21-06-2022
18599,DanielBrown,54,UK,HR,Developer,78784.62,03-07-2023
18600,MasonBrown,36,Germany,Support,Executive,38208.29,24-11-2019
18601,LilyThomas,57,USA,Marketing,Analyst,140299.08,27-11-2023
18602,LoganBrown,57,Japan,Engineering,Manager,41400.36,15-10-2019
18603,EthanMartinez,27,India,HR,Analyst,116669.33,15-08-2017
18604,LoganDavis,28,India,Support,Developer,30541.27,05-11-2017
18605,LilyAnderson,35,India,Marketing,Assistant,105628.54,06-10-2016
18606,LilyBrown,39,Canada,Sales,Developer,112917.8,03-06-2015
18607,SophiaDavis,49,Mexico,Engineering,Analyst,90909.45,25-03-2015
18608,MiaTaylor,45,UK,HR,Consultant,55627.54,23-12-2021
18609,SophiaMoore,49,France,Marketing,Analyst,70496.42,15-11-2019
18610,LucasMoore,58,India,Marketing,Assistant,51609.58,22-02-2018
18611,LilyHernandez,22,USA,Finance,Consultant,71652.04,02-05-2017
18612,MasonAnderson,54,Australia,Finance,Manager,33598.34,05-02-2019
18613,AvaThomas,31,India,HR,Consultant,136531.76,17-03-2023
18614,MiaBrown,35,France,Sales,Developer,124768.59,12-09-2020
18615,SophiaThomas,32,France,HR,Executive,42936.84,25-11-2018
18616,MiaTaylor,58,Japan,Marketing,Consultant,102162.52,24-07-2017
18617,MiaTaylor,40,Germany,Finance,Analyst,149784.14,24-08-2023
18618,DanielMartinez,48,Japan,HR,Analyst,66631.32,09-02-2021
18619,MasonHernandez,27,Mexico,Support,Manager,105183.62,08-06-2017
18620,LucasAnderson,35,Canada,HR,Assistant,56682.98,21-06-2024
18621,LoganMartinez,49,Canada,Finance,Executive,112289.54,13-09-2018
18622,LoganThomas,57,Germany,Marketing,Developer,112117.44,21-07-2023
18623,MiaHernandez,45,Brazil,HR,Assistant,88214.43,25-07-2020
18624,MiaMartinez,36,Mexico,HR,Assistant,118941.21,13-03-2020
18625,SophiaJackson,58,USA,Sales,Developer,131065,20-12-2017
18626,LilyBrown,29,UK,Sales,Assistant,94118.2,17-05-2016
18627,DanielTaylor,30,USA,Finance,Developer,59866.47,01-12-2019
18628,LoganJackson,36,Canada,Engineering,Executive,102816.27,27-05-2019
18629,LoganBrown,31,Australia,Support,Executive,62693.88,28-09-2024
18630,MiaMoore,34,Mexico,Support,Developer,94644.41,14-07-2024
18631,SophiaBrown,49,Canada,HR,Assistant,121909.14,19-10-2023
18632,LilyMartinez,44,Canada,Sales,Consultant,126621.18,02-04-2019
18633,MiaHernandez,50,Mexico,Finance,Manager,148012.24,03-10-2022
18634,MasonWilson,51,UK,Marketing,Assistant,97959.67,28-07-2018
18635,EmmaBrown,44,Brazil,Support,Assistant,88772.2,20-05-2017
18636,LoganDavis,31,India,Support,Analyst,120576.84,17-05-2020
18637,MiaWilson,47,Australia,Engineering,Executive,65509.61,26-08-2019
18638,LoganHernandez,32,Australia,Marketing,Assistant,67727.25,23-07-2024
18639,DanielBrown,56,Japan,Finance,Assistant,113453.16,13-07-2015
18640,LilyWilson,50,Brazil,Marketing,Manager,80320.41,16-03-2019
18641,AvaWilson,44,UK,Engineering,Developer,119324.46,21-05-2020
18642,LilyDavis,26,USA,Sales,Executive,133285.24,10-08-2021
18643,SophiaAnderson,52,USA,HR,Consultant,37062.85,08-05-2023
18644,DanielBrown,33,Japan,Engineering,Assistant,42073.15,05-03-2023
18645,AvaWilson,40,France,Support,Consultant,127879.05,03-04-2017
18646,MasonBrown,56,Brazil,Support,Assistant,120701.56,19-05-2016
18647,AvaBrown,33,Canada,Sales,Consultant,119819.01,27-01-2016
18648,MasonMoore,39,India,Engineering,Analyst,137290.25,20-08-2015
18649,LucasDavis,38,Brazil,Sales,Consultant,63793.35,13-03-2022
18650,DanielBrown,25,India,Finance,Developer,114970.35,17-11-2021
18651,LucasBrown,53,Mexico,Marketing,Developer,43488.59,23-08-2015
18652,SophiaMoore,32,Japan,Finance,Executive,85577.71,12-10-2024
18653,LucasJackson,47,Canada,Sales,Consultant,78961.13,26-01-2025
18654,SophiaAnderson,60,India,Marketing,Manager,114707.8,01-01-2016
18655,SophiaThomas,30,India,Engineering,Manager,108279.61,30-12-2019
18656,AvaAnderson,32,France,Marketing,Assistant,112843.52,19-01-2024
18657,DanielTaylor,36,Australia,Marketing,Consultant,105743.87,05-06-2022
18658,MiaTaylor,24,Mexico,Finance,Analyst,96265.2,14-02-2021
18659,AvaJackson,56,France,Marketing,Manager,131983.34,29-01-2025
18660,MiaMoore,40,India,HR,Analyst,86814.84,20-06-2017
18661,EmmaBrown,41,Brazil,Support,Developer,43550.88,08-11-2022
18662,AvaMoore,49,Mexico,HR,Developer,38113.2,19-05-2019
18663,SophiaWilson,49,Brazil,Support,Analyst,143499.67,07-02-2024
18664,LilyTaylor,55,Brazil,HR,Manager,67693.35,23-10-2024
18665,MasonMoore,27,USA,Engineering,Developer,71423.72,19-03-2023
18666,MiaAnderson,54,Germany,Engineering,Developer,91456.75,01-04-2021
18667,MiaThomas,50,Canada,Sales,Analyst,117436.26,01-04-2017
18668,MasonMoore,46,France,Sales,Assistant,39141.08,01-10-2015
18669,LoganMartinez,41,Mexico,Sales,Analyst,33117.81,24-08-2015
18670,LucasWilson,42,Australia,HR,Developer,110169.2,26-03-2021
18671,LoganThomas,50,Japan,HR,Developer,123990.27,11-09-2019
18672,LilyJackson,36,Brazil,Sales,Executive,39405.76,01-04-2015
18673,EmmaThomas,53,Canada,Finance,Executive,136985.18,18-10-2015
18674,AvaBrown,50,France,Finance,Consultant,60397.14,01-02-2017
18675,AvaBrown,49,France,Support,Consultant,108627.77,03-05-2015
18676,AvaMartinez,24,Mexico,Marketing,Consultant,90209.3,04-12-2024
18677,MasonHernandez,51,Mexico,Engineering,Developer,104254.63,24-07-2017
18678,LilyAnderson,43,Japan,Sales,Assistant,81702.46,04-11-2020
18679,EthanHernandez,22,Australia,HR,Manager,44333.9,18-08-2017
18680,MasonMartinez,46,UK,Engineering,Developer,106069.12,27-05-2021
18681,LucasJackson,44,France,HR,Analyst,83711.56,24-02-2025
18682,LoganMoore,34,UK,Support,Executive,135037.42,20-01-2020
18683,EthanMoore,27,India,Sales,Assistant,147469.79,28-01-2019
18684,DanielTaylor,47,Mexico,Marketing,Manager,138787.83,04-09-2016
18685,LucasMoore,24,Japan,Engineering,Manager,82755.56,13-06-2016
18686,AvaBrown,37,USA,Sales,Analyst,107423.03,04-11-2015
18687,LoganDavis,55,USA,Sales,Analyst,87355.88,30-10-2017
18688,EmmaMartinez,38,USA,Engineering,Assistant,146069.52,12-12-2015
18689,LilyJackson,43,Germany,Sales,Assistant,133353.08,26-03-2017
18690,EmmaAnderson,56,Canada,Finance,Manager,147625.38,30-04-2015
18691,EthanHernandez,52,Brazil,Sales,Consultant,144722.41,10-09-2018
18692,AvaBrown,53,Canada,Engineering,Assistant,112026.12,12-07-2023
18693,MiaMoore,35,Japan,Marketing,Executive,122539.45,29-03-2019
18694,MasonJackson,48,Germany,Engineering,Analyst,100893.28,27-02-2022
18695,EmmaDavis,38,UK,Marketing,Executive,122298.52,31-03-2020
18696,MiaMoore,55,France,HR,Executive,69115.24,05-12-2021
18697,LilyBrown,42,France,Sales,Manager,86218.85,31-03-2017
18698,EmmaMartinez,25,Mexico,Marketing,Consultant,61707.79,02-08-2022
18699,DanielDavis,53,Mexico,Engineering,Consultant,141490.98,12-12-2020
18700,AvaHernandez,34,India,Finance,Assistant,45433.88,21-02-2018
18701,LilyBrown,41,Japan,Support,Analyst,136074.75,12-07-2019
18702,EmmaMartinez,40,Canada,Support,Developer,101084.91,28-09-2019
18703,LilyAnderson,31,Mexico,HR,Consultant,115495.36,25-10-2022
18704,EmmaDavis,44,India,Finance,Executive,44050.69,01-09-2017
18705,DanielJackson,33,Canada,Marketing,Assistant,73301.05,12-07-2021
18706,DanielHernandez,35,Germany,HR,Developer,86948.49,06-08-2018
18707,AvaBrown,52,Germany,Support,Manager,124698.2,13-01-2024
18708,LucasThomas,52,Canada,Sales,Executive,60129.32,14-06-2017
18709,LilyMartinez,52,Mexico,Marketing,Analyst,127806.67,03-09-2016
18710,EmmaTaylor,57,Mexico,Finance,Analyst,86897.99,02-08-2018
18711,AvaTaylor,41,Mexico,Marketing,Analyst,71097.13,24-09-2019
18712,LoganWilson,55,Germany,Finance,Manager,58256.94,01-05-2015
18713,LucasAnderson,23,UK,Engineering,Assistant,96895.37,17-03-2016
18714,EmmaTaylor,58,Canada,Marketing,Assistant,50526.78,04-05-2015
18715,LoganTaylor,55,India,Sales,Consultant,40728.5,11-01-2023
18716,DanielDavis,59,Brazil,Engineering,Analyst,130279.53,21-02-2025
18717,MiaJackson,24,France,Finance,Analyst,42980.6,25-08-2016
18718,LucasDavis,32,France,Marketing,Developer,60092.45,16-11-2018
18719,LucasHernandez,52,UK,HR,Assistant,59984.31,19-11-2021
18720,LilyMartinez,41,Mexico,Marketing,Analyst,116385.07,10-09-2016
18721,EthanAnderson,59,Australia,Engineering,Executive,103316.75,01-10-2017
18722,MasonHernandez,51,France,Engineering,Analyst,47969.88,08-05-2024
18723,EmmaDavis,30,France,Finance,Analyst,38845.23,27-04-2016
18724,EmmaMoore,52,Australia,HR,Assistant,116798.65,19-09-2020
18725,EmmaHernandez,36,India,Engineering,Analyst,110923.58,29-08-2024
18726,EthanDavis,39,UK,Engineering,Analyst,119084.11,04-09-2018
18727,LucasThomas,60,Japan,Marketing,Manager,57954.98,22-01-2019
18728,LucasHernandez,47,Japan,Support,Executive,104986.66,26-04-2018
18729,LoganMartinez,32,France,Sales,Consultant,76671.75,08-03-2024
18730,LilyJackson,52,Australia,Marketing,Analyst,30699.5,11-11-2021
18731,EthanTaylor,31,Mexico,HR,Executive,37902.82,07-06-2021
18732,LucasBrown,34,Australia,Marketing,Manager,143097.57,13-10-2023
18733,LoganAnderson,34,Germany,Sales,Developer,111718.58,08-09-2022
18734,EmmaTaylor,52,Germany,Marketing,Consultant,56118.03,05-09-2023
18735,EmmaAnderson,33,UK,Sales,Developer,47042.12,20-02-2020
18736,EmmaDavis,38,India,Finance,Analyst,41362.12,22-11-2023
18737,EmmaAnderson,57,Mexico,Sales,Assistant,78001.58,21-03-2021
18738,EmmaMoore,27,Brazil,Engineering,Analyst,118987.43,13-02-2022
18739,LucasJackson,37,Germany,Support,Analyst,106177.47,17-10-2016
18740,MiaTaylor,41,Japan,Marketing,Analyst,129691.2,01-01-2020
18741,LilyJackson,35,India,Engineering,Consultant,88526.23,01-12-2016
18742,EthanThomas,28,India,Engineering,Developer,41873.81,21-10-2020
18743,DanielAnderson,50,France,HR,Assistant,133083.17,27-06-2019
18744,DanielMoore,31,India,Support,Consultant,101634.12,11-11-2016
18745,EthanMartinez,46,USA,Engineering,Assistant,130818,10-09-2016
18746,LilyBrown,30,India,Support,Developer,81483.82,27-05-2022
18747,LilyDavis,40,Canada,Engineering,Executive,90287.61,14-06-2024
18748,EthanTaylor,23,Canada,Marketing,Consultant,106744.24,28-12-2017
18749,MasonThomas,50,Japan,Finance,Consultant,86656.2,27-08-2024
18750,SophiaDavis,40,Canada,Support,Manager,79537.79,03-05-2022
18751,LucasHernandez,47,Mexico,Sales,Analyst,143163.58,14-07-2022
18752,LilyThomas,33,Brazil,Support,Assistant,77672.13,29-06-2021
18753,LoganThomas,39,Brazil,Support,Developer,89421.23,08-05-2022
18754,LucasBrown,23,Canada,HR,Consultant,114303.61,29-02-2020
18755,EthanAnderson,33,Brazil,Marketing,Executive,101061.05,15-09-2017
18756,EthanTaylor,42,India,Finance,Assistant,97968.15,01-09-2022
18757,AvaMoore,46,Australia,Engineering,Analyst,63937.2,19-06-2020
18758,MasonAnderson,59,Canada,Support,Manager,66040.08,20-10-2024
18759,EthanHernandez,30,Mexico,Finance,Assistant,75293.19,10-09-2022
18760,MiaHernandez,31,USA,HR,Manager,122167.68,23-09-2021
18761,LoganHernandez,24,Mexico,Sales,Consultant,124125.62,15-06-2015
18762,LucasJackson,53,UK,Finance,Executive,113047.81,07-10-2023
18763,LucasHernandez,54,Canada,Sales,Consultant,46769.01,02-05-2022
18764,AvaBrown,56,Canada,Support,Manager,75690.09,19-09-2015
18765,EthanMartinez,26,Germany,Finance,Manager,148111.62,02-12-2022
18766,LucasAnderson,31,Mexico,HR,Manager,68925.64,09-12-2023
18767,AvaAnderson,28,India,Engineering,Executive,69366.21,07-07-2019
18768,MasonWilson,30,Brazil,Marketing,Consultant,125422.13,19-07-2020
18769,LucasJackson,24,Brazil,Support,Consultant,53592.54,14-05-2024
18770,LucasThomas,54,Germany,Finance,Consultant,77477.32,14-03-2024
18771,LoganBrown,30,India,Support,Analyst,106763.27,17-06-2022
18772,EmmaJackson,24,Australia,Marketing,Analyst,101337.39,17-03-2024
18773,SophiaTaylor,45,Australia,HR,Executive,112979.72,30-01-2019
18774,EthanBrown,55,Australia,Engineering,Consultant,33752.48,28-05-2016
18775,EthanAnderson,36,Canada,Marketing,Assistant,93154.88,16-04-2024
18776,MasonMartinez,29,Japan,HR,Developer,37882.22,16-06-2018
18777,LilyMartinez,42,France,HR,Analyst,71299.26,04-07-2022
18778,AvaMoore,23,Japan,Finance,Manager,135993.88,09-01-2021
18779,AvaMoore,55,UK,Sales,Assistant,92438.05,06-06-2022
18780,AvaWilson,38,India,Support,Manager,81835.11,12-02-2023
18781,EthanDavis,60,India,Sales,Executive,39338.1,14-04-2022
18782,DanielBrown,33,Canada,Support,Consultant,78322.47,31-07-2022
18783,MiaAnderson,53,India,Marketing,Assistant,51550.75,21-10-2022
18784,SophiaJackson,45,UK,Support,Manager,31688,26-11-2015
18785,SophiaThomas,36,USA,Support,Assistant,138265.62,01-10-2020
18786,MasonWilson,47,UK,Support,Consultant,116235.63,26-05-2018
18787,AvaJackson,36,Australia,Sales,Consultant,127803.91,18-08-2018
18788,LucasHernandez,28,Japan,Support,Analyst,64305.53,18-02-2016
18789,LilyJackson,37,USA,Sales,Manager,33936.86,17-01-2022
18790,EthanMoore,35,Australia,HR,Assistant,138423.79,09-07-2019
18791,LoganAnderson,52,India,Sales,Assistant,56670.57,17-01-2016
18792,LilyWilson,40,USA,HR,Manager,99372.39,13-06-2015
18793,MasonThomas,26,Brazil,Support,Assistant,99006.04,23-07-2021
18794,LoganThomas,57,France,Sales,Manager,129527.59,15-09-2016
18795,LucasTaylor,48,Japan,Support,Manager,125651.55,24-07-2022
18796,LilyAnderson,31,Brazil,Support,Assistant,72736.11,17-10-2023
18797,SophiaJackson,28,Germany,Support,Assistant,71910.31,06-09-2023
18798,LoganAnderson,51,Canada,Support,Consultant,51961.88,23-12-2018
18799,EmmaMoore,32,France,Support,Analyst,66950.7,19-04-2023
18800,EthanMartinez,39,Germany,Sales,Assistant,121867.92,09-07-2024
18801,DanielMoore,39,Canada,Marketing,Developer,135240.57,18-09-2015
18802,MasonWilson,50,Japan,Finance,Consultant,34923.07,30-01-2021
18803,LucasThomas,60,Mexico,Marketing,Analyst,80377.81,08-06-2022
18804,MasonThomas,53,Brazil,Sales,Assistant,48315.82,28-12-2018
18805,LucasJackson,28,Australia,Marketing,Assistant,38323.49,29-08-2017
18806,MiaBrown,60,Mexico,HR,Executive,110106.73,25-07-2023
18807,EmmaDavis,49,USA,Engineering,Developer,40427.21,02-01-2017
18808,EmmaMoore,35,Brazil,Sales,Developer,61841.43,16-11-2017
18809,LoganHernandez,23,Brazil,Engineering,Executive,80867.15,30-01-2025
18810,LilyAnderson,60,Brazil,Engineering,Developer,69386.87,04-12-2020
18811,MasonAnderson,38,Canada,Sales,Analyst,43492.67,08-04-2023
18812,EthanThomas,50,Germany,Marketing,Consultant,124783,07-06-2019
18813,LilyDavis,43,France,Sales,Developer,56498.83,12-05-2019
18814,DanielDavis,26,India,Engineering,Consultant,117300.96,11-09-2021
18815,LoganThomas,38,Germany,Sales,Analyst,44004.76,18-08-2019
18816,DanielJackson,25,India,Marketing,Consultant,135936.29,01-03-2017
18817,LucasBrown,35,Mexico,Support,Developer,54422.75,15-08-2015
18818,MasonWilson,37,Brazil,Marketing,Manager,42815.28,14-11-2021
18819,EthanMartinez,54,Brazil,Finance,Developer,106480.01,23-05-2023
18820,SophiaTaylor,53,Canada,Sales,Consultant,147029.22,22-11-2019
18821,EmmaMartinez,34,UK,Support,Manager,93779.96,29-12-2022
18822,EthanMartinez,52,Brazil,Marketing,Manager,51225.59,26-01-2016
18823,EthanDavis,36,USA,HR,Consultant,107869.64,23-10-2024
18824,LoganDavis,28,Australia,Finance,Executive,43969.38,30-01-2019
18825,DanielWilson,37,Germany,Finance,Executive,97319.82,12-05-2022
18826,MiaBrown,28,Canada,HR,Manager,77539.74,20-06-2021
18827,LoganJackson,46,Brazil,Finance,Assistant,71077.32,30-10-2019
18828,SophiaAnderson,45,UK,Finance,Assistant,90971.11,27-10-2023
18829,EmmaThomas,50,India,Engineering,Consultant,84849.34,25-11-2021
18830,SophiaThomas,51,Mexico,Finance,Manager,92266.49,07-07-2018
18831,EmmaTaylor,32,France,Engineering,Executive,133542.59,20-01-2019
18832,AvaDavis,28,Australia,Engineering,Consultant,76314.96,14-10-2020
18833,LucasWilson,35,USA,Marketing,Analyst,112340.6,21-08-2024
18834,MiaTaylor,27,USA,Support,Developer,99410.85,03-12-2020
18835,SophiaMartinez,50,Japan,Marketing,Executive,140411.58,05-06-2015
18836,MasonJackson,40,Germany,Marketing,Developer,135707.41,27-10-2019
18837,EthanMoore,26,France,Marketing,Manager,142179.59,22-01-2016
18838,LilyDavis,23,Japan,Finance,Analyst,105866.51,05-02-2024
18839,LoganThomas,36,Japan,Sales,Assistant,77646.44,26-04-2023
18840,SophiaAnderson,43,France,Sales,Manager,70337.75,12-12-2019
18841,LoganBrown,60,India,Marketing,Executive,149507.66,07-04-2019
18842,DanielBrown,47,France,Support,Consultant,73475.88,05-05-2018
18843,MiaThomas,57,UK,Support,Consultant,51321.58,25-10-2021
18844,MasonAnderson,59,USA,Marketing,Analyst,134845.65,27-11-2019
18845,MasonThomas,44,India,Engineering,Analyst,45488.89,16-07-2016
18846,LilyBrown,59,France,HR,Analyst,90014.77,19-04-2019
18847,MasonJackson,51,Australia,Marketing,Analyst,106840.09,15-03-2021
18848,AvaBrown,23,Brazil,Support,Manager,146336.97,15-01-2022
18849,MiaHernandez,50,Canada,Finance,Executive,142010.35,14-02-2022
18850,MasonMartinez,24,USA,HR,Consultant,140079.59,07-04-2020
18851,EmmaThomas,57,Mexico,Finance,Manager,126793.67,11-05-2020
18852,EmmaWilson,23,India,Finance,Developer,89491.26,19-01-2016
18853,MasonJackson,28,USA,Finance,Manager,72676.43,26-07-2023
18854,LoganJackson,29,Japan,Engineering,Developer,34676.72,26-11-2020
18855,AvaAnderson,28,USA,Support,Executive,66697.3,05-01-2022
18856,LilyWilson,60,India,Support,Executive,71167,03-01-2024
18857,DanielAnderson,49,France,Sales,Manager,41276.02,12-09-2020
18858,LoganThomas,50,Mexico,Marketing,Analyst,105322.82,06-02-2020
18859,DanielDavis,27,UK,Engineering,Executive,103107.56,09-04-2016
18860,MasonBrown,35,USA,Finance,Consultant,67357.77,11-02-2024
18861,MiaJackson,23,Brazil,Sales,Executive,117426.66,30-01-2017
18862,LoganBrown,35,France,Engineering,Assistant,101503.13,01-09-2019
18863,LilyAnderson,31,India,Sales,Analyst,50441.65,04-08-2022
